gid,ev_id,iso3disno,iso3year,glide,iso3,id_nat,id_cat,year,start_date,end_date,time_gmt,time_local,duration
28619,DR905,,TUR1982,,TUR,DR905TUR,,1982,00000000,00000000,,00000000,0
28620,DR544,,TUR1981,,TUR,DR544TUR,,1981,00000000,00000000,,00000000,0
28621,DR112,,TUR1980,,TUR,DR112TUR,,1980,00000000,00000000,,00000000,0
28622,DR118,,TUR1980,,TUR,DR118TUR,,1980,00000000,00000000,,00000000,0
28623,DR125,,TUR1980,,TUR,DR125TUR,,1980,00000000,00000000,,00000000,0
28624,DR126,,TUR1980,,TUR,DR126TUR,,1980,00000000,00000000,,00000000,0
28649,DR7377,,TUR1999,,TUR,DR7377TUR,,1999,00000000,00000000,,00000000,0
28652,DR1870,,TUR1984,,TUR,DR1870TUR,,1984,00000000,00000000,,00000000,0
28653,DR7377,,TUR1999,,TUR,DR7377TUR,,1999,00000000,00000000,,00000000,0
28654,DR3546,,TUR1988,,TUR,DR3546TUR,,1988,00000000,00000000,,00000000,0
28655,DR1870,,TUR1984,,TUR,DR1870TUR,,1984,00000000,00000000,,00000000,0
28656,DR7377,,TUR1999,,TUR,DR7377TUR,,1999,00000000,00000000,,00000000,0
28657,DR4350,,TUR1990,,TUR,DR4350TUR,,1990,00000000,00000000,,00000000,0
28658,DR3546,,TUR1988,,TUR,DR3546TUR,,1988,00000000,00000000,,00000000,0
28659,DR1870,,TUR1984,,TUR,DR1870TUR,,1984,00000000,00000000,,00000000,0
28660,DR7377,,TUR1999,,TUR,DR7377TUR,,1999,00000000,00000000,,00000000,0
28661,DR4350,,TUR1990,,TUR,DR4350TUR,,1990,00000000,00000000,,00000000,0
28662,DR3546,,TUR1988,,TUR,DR3546TUR,,1988,00000000,00000000,,00000000,0
28663,DR1870,,TUR1984,,TUR,DR1870TUR,,1984,00000000,00000000,,00000000,0
28664,DR4346,,TUR1990,,TUR,DR4346TUR,,1990,00000000,00000000,,00000000,0
28665,DR4346,,TUR1990,,TUR,DR4346TUR,,1990,00000000,00000000,,00000000,0
28666,DR7938,,TUR2001,,TUR,DR7938TUR,,2001,00000000,00000000,,00000000,0
28667,DR7668,,TUR2000,,TUR,DR7668TUR,,2000,00000000,00000000,,00000000,0
28668,DR4346,,TUR1990,,TUR,DR4346TUR,,1990,00000000,00000000,,00000000,0
28669,DR2668,,TUR1986,,TUR,DR2668TUR,,1986,00000000,00000000,,00000000,0
28670,DR7377,,TUR1999,,TUR,DR7377TUR,,1999,00000000,00000000,,00000000,0
28671,DR4722,,TUR1991,,TUR,DR4722TUR,,1991,00000000,00000000,,00000000,0
28672,DR4350,,TUR1990,,TUR,DR4350TUR,,1990,00000000,00000000,,00000000,0
28673,DR3546,,TUR1988,,TUR,DR3546TUR,,1988,00000000,00000000,,00000000,0
28674,DR1870,,TUR1984,,TUR,DR1870TUR,,1984,00000000,00000000,,00000000,0
28675,DR4350,,TUR1990,,TUR,DR4350TUR,,1990,00000000,00000000,,00000000,0
28677,DR7938,,TUR2001,,TUR,DR7938TUR,,2001,00000000,00000000,,00000000,0
28678,DR7668,,TUR2000,,TUR,DR7668TUR,,2000,00000000,00000000,,00000000,0
28679,DR4350,,TUR1990,,TUR,DR4350TUR,,1990,00000000,00000000,,00000000,0
28680,DR1870,,TUR1984,,TUR,DR1870TUR,,1984,00000000,00000000,,00000000,0
28681,DR7405,,TUR1999,,TUR,DR7405TUR,,1999,00000000,00000000,,00000000,0
28682,DR4350,,TUR1990,,TUR,DR4350TUR,,1990,00000000,00000000,,00000000,0
28683,DR7405,,TUR1999,,TUR,DR7405TUR,,1999,00000000,00000000,,00000000,0
28684,DR4350,,TUR1990,,TUR,DR4350TUR,,1990,00000000,00000000,,00000000,0
28685,DR7938,,TUR2001,,TUR,DR7938TUR,,2001,00000000,00000000,,00000000,0
28686,DR7668,,TUR2000,,TUR,DR7668TUR,,2000,00000000,00000000,,00000000,0
28687,DR7405,,TUR1999,,TUR,DR7405TUR,,1999,00000000,00000000,,00000000,0
28688,DR4350,,TUR1990,,TUR,DR4350TUR,,1990,00000000,00000000,,00000000,0
28689,DR7405,,TUR1999,,TUR,DR7405TUR,,1999,00000000,00000000,,00000000,0
28690,DR4350,,TUR1990,,TUR,DR4350TUR,,1990,00000000,00000000,,00000000,0
28691,DR7938,,TUR2001,,TUR,DR7938TUR,,2001,00000000,00000000,,00000000,0
28692,DR7668,,TUR2000,,TUR,DR7668TUR,,2000,00000000,00000000,,00000000,0
28693,DR2658,,TUR1986,,TUR,DR2658TUR,,1986,00000000,00000000,,00000000,0
28694,DR7962,,TUR2001,,TUR,DR7962TUR,,2001,00000000,00000000,,00000000,0
28695,DR7405,,TUR1999,,TUR,DR7405TUR,,1999,00000000,00000000,,00000000,0
28696,DR3552,,TUR1988,,TUR,DR3552TUR,,1988,00000000,00000000,,00000000,0
28697,DR1871,,TUR1984,,TUR,DR1871TUR,,1984,00000000,00000000,,00000000,0
28698,DR7962,,TUR2001,,TUR,DR7962TUR,,2001,00000000,00000000,,00000000,0
28700,DR3552,,TUR1988,,TUR,DR3552TUR,,1988,00000000,00000000,,00000000,0
28701,DR1871,,TUR1984,,TUR,DR1871TUR,,1984,00000000,00000000,,00000000,0
28702,DR7962,,TUR2001,,TUR,DR7962TUR,,2001,00000000,00000000,,00000000,0
28703,DR7405,,TUR1999,,TUR,DR7405TUR,,1999,00000000,00000000,,00000000,0
28704,DR3552,,TUR1988,,TUR,DR3552TUR,,1988,00000000,00000000,,00000000,0
28705,DR1871,,TUR1984,,TUR,DR1871TUR,,1984,00000000,00000000,,00000000,0
28706,DR7683,,TUR2000,,TUR,DR7683TUR,,2000,00000000,00000000,,00000000,0
28707,DR7405,,TUR1999,,TUR,DR7405TUR,,1999,00000000,00000000,,00000000,0
28708,DR1875,,TUR1984,,TUR,DR1875TUR,,1984,00000000,00000000,,00000000,0
28709,DR1875,,TUR1984,,TUR,DR1875TUR,,1984,00000000,00000000,,00000000,0
28710,DR1875,,TUR1984,,TUR,DR1875TUR,,1984,00000000,00000000,,00000000,0
28711,DR7405,,TUR1999,,TUR,DR7405TUR,,1999,00000000,00000000,,00000000,0
28712,DR7405,,TUR1999,,TUR,DR7405TUR,,1999,00000000,00000000,,00000000,0
28717,DR6536,,TWN1996,,TWN,DR6536TWN,,1996,00000000,00000000,,00000000,0
28718,DR6538,,TWN1996,,TWN,DR6538TWN,,1996,00000000,00000000,,00000000,0
28719,DR6190,,TWN1995,,TWN,DR6190TWN,,1995,00000000,00000000,,00000000,0
28745,DR5158,,TWN1992,,TWN,DR5158TWN,,1992,00000000,00000000,,00000000,0
28773,DR6541,,TWN1996,,TWN,DR6541TWN,,1996,00000000,00000000,,00000000,0
28713,DR6781,,TWN1997,,TWN,DR6781TWN,,1997,00000000,00000000,,00000000,0
28714,DR6783,,TWN1997,,TWN,DR6783TWN,,1997,00000000,00000000,,00000000,0
28715,DR6532,,TWN1996,,TWN,DR6532TWN,,1996,00000000,00000000,,00000000,0
28716,DR6535,,TWN1996,,TWN,DR6535TWN,,1996,00000000,00000000,,00000000,0
28746,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28747,DR5164,,TWN1992,,TWN,DR5164TWN,,1992,00000000,00000000,,00000000,0
28720,DR6193,,TWN1995,,TWN,DR6193TWN,,1995,00000000,00000000,,00000000,0
28721,DR6194,,TWN1995,,TWN,DR6194TWN,,1995,00000000,00000000,,00000000,0
28722,DR6196,,TWN1995,,TWN,DR6196TWN,,1995,00000000,00000000,,00000000,0
28724,DR5530,,TWN1993,,TWN,DR5530TWN,,1993,00000000,00000000,,00000000,0
28725,DR5164,,TWN1992,,TWN,DR5164TWN,,1992,00000000,00000000,,00000000,0
28723,DR5526,,TWN1993,,TWN,DR5526TWN,,1993,00000000,00000000,,00000000,0
28726,DR4791,,TWN1991,,TWN,DR4791TWN,,1991,00000000,00000000,,00000000,0
28748,DR619,,TWN1981,,TWN,DR619TWN,,1981,00000000,00000000,,00000000,0
28970,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28727,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28742,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28743,DR6541,,TWN1996,,TWN,DR6541TWN,,1996,00000000,00000000,,00000000,0
28831,DR3706,,TZA1988,,TZA,DR3706TZA,,1988,00000000,00000000,,00000000,0
28728,DR4404,,TWN1990,,TWN,DR4404TWN,,1990,00000000,00000000,,00000000,0
28729,DR1421,,TWN1983,,TWN,DR1421TWN,,1983,00000000,00000000,,00000000,0
28730,DR619,,TWN1981,,TWN,DR619TWN,,1981,00000000,00000000,,00000000,0
28731,DR237,,TWN1980,,TWN,DR237TWN,,1980,00000000,00000000,,00000000,0
28732,DR6541,,TWN1996,,TWN,DR6541TWN,,1996,00000000,00000000,,00000000,0
28744,DR6197,,TWN1995,,TWN,DR6197TWN,,1995,00000000,00000000,,00000000,0
28749,DR237,,TWN1980,,TWN,DR237TWN,,1980,00000000,00000000,,00000000,0
28733,DR6197,,TWN1995,,TWN,DR6197TWN,,1995,00000000,00000000,,00000000,0
28734,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28735,DR6541,,TWN1996,,TWN,DR6541TWN,,1996,00000000,00000000,,00000000,0
28736,DR6197,,TWN1995,,TWN,DR6197TWN,,1995,00000000,00000000,,00000000,0
28737,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28738,DR6783,,TWN1997,,TWN,DR6783TWN,,1997,00000000,00000000,,00000000,0
28739,DR1421,,TWN1983,,TWN,DR1421TWN,,1983,00000000,00000000,,00000000,0
28740,DR6541,,TWN1996,,TWN,DR6541TWN,,1996,00000000,00000000,,00000000,0
28741,DR6197,,TWN1995,,TWN,DR6197TWN,,1995,00000000,00000000,,00000000,0
28750,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28751,DR6781,,TWN1997,,TWN,DR6781TWN,,1997,00000000,00000000,,00000000,0
28752,DR6536,,TWN1996,,TWN,DR6536TWN,,1996,00000000,00000000,,00000000,0
28753,DR6194,,TWN1995,,TWN,DR6194TWN,,1995,00000000,00000000,,00000000,0
28754,DR5526,,TWN1993,,TWN,DR5526TWN,,1993,00000000,00000000,,00000000,0
28755,DR6541,,TWN1996,,TWN,DR6541TWN,,1996,00000000,00000000,,00000000,0
28756,DR6197,,TWN1995,,TWN,DR6197TWN,,1995,00000000,00000000,,00000000,0
28757,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28758,DR6541,,TWN1996,,TWN,DR6541TWN,,1996,00000000,00000000,,00000000,0
28759,DR6197,,TWN1995,,TWN,DR6197TWN,,1995,00000000,00000000,,00000000,0
28760,DR5158,,TWN1992,,TWN,DR5158TWN,,1992,00000000,00000000,,00000000,0
28761,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28762,DR6541,,TWN1996,,TWN,DR6541TWN,,1996,00000000,00000000,,00000000,0
28763,DR6197,,TWN1995,,TWN,DR6197TWN,,1995,00000000,00000000,,00000000,0
28764,DR5158,,TWN1992,,TWN,DR5158TWN,,1992,00000000,00000000,,00000000,0
28765,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28766,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28767,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28768,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28769,DR6541,,TWN1996,,TWN,DR6541TWN,,1996,00000000,00000000,,00000000,0
28770,DR6197,,TWN1995,,TWN,DR6197TWN,,1995,00000000,00000000,,00000000,0
28771,DR5158,,TWN1992,,TWN,DR5158TWN,,1992,00000000,00000000,,00000000,0
28772,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28774,DR6197,,TWN1995,,TWN,DR6197TWN,,1995,00000000,00000000,,00000000,0
28775,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28776,DR6541,,TWN1996,,TWN,DR6541TWN,,1996,00000000,00000000,,00000000,0
28777,DR6197,,TWN1995,,TWN,DR6197TWN,,1995,00000000,00000000,,00000000,0
28778,DR5158,,TWN1992,,TWN,DR5158TWN,,1992,00000000,00000000,,00000000,0
28779,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28780,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28781,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28782,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28783,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28784,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28785,DR4403,,TWN1990,,TWN,DR4403TWN,,1990,00000000,00000000,,00000000,0
28786,DR8056,,TZA2001,,TZA,DR8056TZA,,2001,00000000,00000000,,00000000,0
28787,DR8058,,TZA2001,,TZA,DR8058TZA,,2001,00000000,00000000,,00000000,0
28788,DR8060,,TZA2001,,TZA,DR8060TZA,,2001,00000000,00000000,,00000000,0
28790,DR8065,,TZA2001,,TZA,DR8065TZA,,2001,00000000,00000000,,00000000,0
28826,DR4497,,TZA1990,,TZA,DR4497TZA,,1990,00000000,00000000,,00000000,0
28827,DR4138,,TZA1989,,TZA,DR4138TZA,,1989,00000000,00000000,,00000000,0
28789,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28791,DR7792,,TZA2000,,TZA,DR7792TZA,,2000,00000000,00000000,,00000000,0
28797,DR7214,,TZA1998,,TZA,DR7214TZA,,1998,00000000,00000000,,00000000,0
28828,DR4146,,TZA1989,,TZA,DR4146TZA,,1989,00000000,00000000,,00000000,0
28792,DR7795,,TZA2000,,TZA,DR7795TZA,,2000,00000000,00000000,,00000000,0
28793,DR7508,,TZA1999,,TZA,DR7508TZA,,1999,00000000,00000000,,00000000,0
28794,DR7524,,TZA1999,,TZA,DR7524TZA,,1999,00000000,00000000,,00000000,0
28795,DR7201,,TZA1998,,TZA,DR7201TZA,,1998,00000000,00000000,,00000000,0
28796,DR7203,,TZA1998,,TZA,DR7203TZA,,1998,00000000,00000000,,00000000,0
28829,DR3700,,TZA1988,,TZA,DR3700TZA,,1988,00000000,00000000,,00000000,0
28798,DR6853,,TZA1997,,TZA,DR6853TZA,,1997,00000000,00000000,,00000000,0
28799,DR6856,,TZA1997,,TZA,DR6856TZA,,1997,00000000,00000000,,00000000,0
28800,DR6862,,TZA1997,,TZA,DR6862TZA,,1997,00000000,00000000,,00000000,0
28801,DR6867,,TZA1997,,TZA,DR6867TZA,,1997,00000000,00000000,,00000000,0
28802,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28803,DR6873,,TZA1997,,TZA,DR6873TZA,,1997,00000000,00000000,,00000000,0
28804,DR6594,,TZA1996,,TZA,DR6594TZA,,1996,00000000,00000000,,00000000,0
28805,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28806,DR6260,,TZA1995,,TZA,DR6260TZA,,1995,00000000,00000000,,00000000,0
28807,DR6261,,TZA1995,,TZA,DR6261TZA,,1995,00000000,00000000,,00000000,0
28808,DR6262,,TZA1995,,TZA,DR6262TZA,,1995,00000000,00000000,,00000000,0
28809,DR6263,,TZA1995,,TZA,DR6263TZA,,1995,00000000,00000000,,00000000,0
28810,DR6264,,TZA1995,,TZA,DR6264TZA,,1995,00000000,00000000,,00000000,0
28811,DR6267,,TZA1995,,TZA,DR6267TZA,,1995,00000000,00000000,,00000000,0
28830,DR3703,,TZA1988,,TZA,DR3703TZA,,1988,00000000,00000000,,00000000,0
28812,DR6272,,TZA1995,,TZA,DR6272TZA,,1995,00000000,00000000,,00000000,0
28813,DR6299,,TZA1995,,TZA,DR6299TZA,,1995,00000000,00000000,,00000000,0
28814,DR5897,,TZA1994,,TZA,DR5897TZA,,1994,00000000,00000000,,00000000,0
28824,DR4476,,TZA1990,,TZA,DR4476TZA,,1990,00000000,00000000,,00000000,0
28825,DR4478,,TZA1990,,TZA,DR4478TZA,,1990,00000000,00000000,,00000000,0
28851,DR1081,,TZA1982,,TZA,DR1081TZA,,1982,00000000,00000000,,00000000,0
28815,DR5900,,TZA1994,,TZA,DR5900TZA,,1994,00000000,00000000,,00000000,0
28816,DR5901,,TZA1994,,TZA,DR5901TZA,,1994,00000000,00000000,,00000000,0
28817,DR5910,,TZA1994,,TZA,DR5910TZA,,1994,00000000,00000000,,00000000,0
28818,DR5911,,TZA1994,,TZA,DR5911TZA,,1994,00000000,00000000,,00000000,0
28819,DR5919,,TZA1994,,TZA,DR5919TZA,,1994,00000000,00000000,,00000000,0
28820,DR5565,,TZA1993,,TZA,DR5565TZA,,1993,00000000,00000000,,00000000,0
28821,DR5567,,TZA1993,,TZA,DR5567TZA,,1993,00000000,00000000,,00000000,0
28822,DR4474,,TZA1990,,TZA,DR4474TZA,,1990,00000000,00000000,,00000000,0
28823,DR4475,,TZA1990,,TZA,DR4475TZA,,1990,00000000,00000000,,00000000,0
28832,DR3711,,TZA1988,,TZA,DR3711TZA,,1988,00000000,00000000,,00000000,0
28833,DR3714,,TZA1988,,TZA,DR3714TZA,,1988,00000000,00000000,,00000000,0
28834,DR3244,,TZA1987,,TZA,DR3244TZA,,1987,00000000,00000000,,00000000,0
28835,DR3249,,TZA1987,,TZA,DR3249TZA,,1987,00000000,00000000,,00000000,0
28836,DR3262,,TZA1987,,TZA,DR3262TZA,,1987,00000000,00000000,,00000000,0
28837,DR3272,,TZA1987,,TZA,DR3272TZA,,1987,00000000,00000000,,00000000,0
28838,DR3284,,TZA1987,,TZA,DR3284TZA,,1987,00000000,00000000,,00000000,0
28852,DR1086,,TZA1982,,TZA,DR1086TZA,,1982,00000000,00000000,,00000000,0
28853,DR1090,,TZA1982,,TZA,DR1090TZA,,1982,00000000,00000000,,00000000,0
28854,DR1108,,TZA1982,,TZA,DR1108TZA,,1982,00000000,00000000,,00000000,0
28855,DR676,,TZA1981,,TZA,DR676TZA,,1981,00000000,00000000,,00000000,0
28839,DR3285,,TZA1987,,TZA,DR3285TZA,,1987,00000000,00000000,,00000000,0
28840,DR2860,,TZA1986,,TZA,DR2860TZA,,1986,00000000,00000000,,00000000,0
28841,DR2866,,TZA1986,,TZA,DR2866TZA,,1986,00000000,00000000,,00000000,0
28842,DR2868,,TZA1986,,TZA,DR2868TZA,,1986,00000000,00000000,,00000000,0
28843,DR2440,,TZA1985,,TZA,DR2440TZA,,1985,00000000,00000000,,00000000,0
28844,DR2063,,TZA1984,,TZA,DR2063TZA,,1984,00000000,00000000,,00000000,0
28845,DR2069,,TZA1984,,TZA,DR2069TZA,,1984,00000000,00000000,,00000000,0
28846,DR2072,,TZA1984,,TZA,DR2072TZA,,1984,00000000,00000000,,00000000,0
28856,DR677,,TZA1981,,TZA,DR677TZA,,1981,00000000,00000000,,00000000,0
28857,DR679,,TZA1981,,TZA,DR679TZA,,1981,00000000,00000000,,00000000,0
28858,DR681,,TZA1981,,TZA,DR681TZA,,1981,00000000,00000000,,00000000,0
28859,DR685,,TZA1981,,TZA,DR685TZA,,1981,00000000,00000000,,00000000,0
28847,DR2081,,TZA1984,,TZA,DR2081TZA,,1984,00000000,00000000,,00000000,0
28848,DR2083,,TZA1984,,TZA,DR2083TZA,,1984,00000000,00000000,,00000000,0
28849,DR1547,,TZA1983,,TZA,DR1547TZA,,1983,00000000,00000000,,00000000,0
28850,DR1070,,TZA1982,,TZA,DR1070TZA,,1982,00000000,00000000,,00000000,0
28861,DR692,,TZA1981,,TZA,DR692TZA,,1981,00000000,00000000,,00000000,0
28862,DR698,,TZA1981,,TZA,DR698TZA,,1981,00000000,00000000,,00000000,0
28863,DR316,,TZA1980,,TZA,DR316TZA,,1980,00000000,00000000,,00000000,0
28864,DR317,,TZA1980,,TZA,DR317TZA,,1980,00000000,00000000,,00000000,0
28910,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28911,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28912,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
30779,DR974,,USA1982,,USA,DR974USA,,1982,00000000,00000000,,00000000,0
28865,DR336,,TZA1980,,TZA,DR336TZA,,1980,00000000,00000000,,00000000,0
28874,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28913,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28914,DR3249,,TZA1987,,TZA,DR3249TZA,,1987,00000000,00000000,,00000000,0
28866,DR351,,TZA1980,,TZA,DR351TZA,,1980,00000000,00000000,,00000000,0
28875,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28876,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28877,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28878,DR2081,,TZA1984,,TZA,DR2081TZA,,1984,00000000,00000000,,00000000,0
28879,DR336,,TZA1980,,TZA,DR336TZA,,1980,00000000,00000000,,00000000,0
28867,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28880,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28881,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28915,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28971,DR3249,,TZA1987,,TZA,DR3249TZA,,1987,00000000,00000000,,00000000,0
28868,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28882,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28883,DR3249,,TZA1987,,TZA,DR3249TZA,,1987,00000000,00000000,,00000000,0
28884,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28869,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28885,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28886,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28887,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28888,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28889,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28916,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28870,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28890,DR3249,,TZA1987,,TZA,DR3249TZA,,1987,00000000,00000000,,00000000,0
28891,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28892,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28893,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28972,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28871,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28894,DR3249,,TZA1987,,TZA,DR3249TZA,,1987,00000000,00000000,,00000000,0
28895,DR336,,TZA1980,,TZA,DR336TZA,,1980,00000000,00000000,,00000000,0
28896,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28897,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28898,DR2083,,TZA1984,,TZA,DR2083TZA,,1984,00000000,00000000,,00000000,0
29001,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28872,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28899,DR698,,TZA1981,,TZA,DR698TZA,,1981,00000000,00000000,,00000000,0
28900,DR351,,TZA1980,,TZA,DR351TZA,,1980,00000000,00000000,,00000000,0
28901,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28902,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28903,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28917,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28873,DR3249,,TZA1987,,TZA,DR3249TZA,,1987,00000000,00000000,,00000000,0
28904,DR3249,,TZA1987,,TZA,DR3249TZA,,1987,00000000,00000000,,00000000,0
28905,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28906,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28907,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28908,DR3249,,TZA1987,,TZA,DR3249TZA,,1987,00000000,00000000,,00000000,0
28909,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28918,DR3249,,TZA1987,,TZA,DR3249TZA,,1987,00000000,00000000,,00000000,0
28919,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28920,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28921,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28922,DR3249,,TZA1987,,TZA,DR3249TZA,,1987,00000000,00000000,,00000000,0
28923,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28924,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28925,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28926,DR3249,,TZA1987,,TZA,DR3249TZA,,1987,00000000,00000000,,00000000,0
28927,DR2081,,TZA1984,,TZA,DR2081TZA,,1984,00000000,00000000,,00000000,0
28928,DR336,,TZA1980,,TZA,DR336TZA,,1980,00000000,00000000,,00000000,0
28929,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28930,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28931,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28932,DR3249,,TZA1987,,TZA,DR3249TZA,,1987,00000000,00000000,,00000000,0
28933,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28934,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28935,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28936,DR8061,,TZA2001,,TZA,DR8061TZA,,2001,00000000,00000000,,00000000,0
28937,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
28938,DR6595,,TZA1996,,TZA,DR6595TZA,,1996,00000000,00000000,,00000000,0
28939,DR6868,,TZA1997,,TZA,DR6868TZA,,1997,00000000,00000000,,00000000,0
